label,embedding
elaboration,"[-1.80399496e-01 -1.30076579e-01 -1.26477246e-01  1.33027494e-01
  5.60887718e-01  6.96687065e-02  5.05093166e-01  2.31420630e-01
  2.74205252e-02  5.89967904e-01  4.01235832e-01  2.59988540e-01
 -6.91554163e-02  1.27054673e-01  6.35239626e-02 -2.01800642e-01
  1.80798978e-01  4.03032682e-01 -9.85074532e-02  4.07884277e-01
 -3.70469957e-01  8.68007530e-02 -1.67556348e-01  1.60271217e-02
 -1.58126283e-01 -2.05215003e-01 -2.07698149e-01 -8.40287879e-02
 -2.34391241e-01 -2.49066431e-01 -1.26514249e-02  4.41846400e-01
  6.20155159e-02  1.14644580e-01  4.03606399e-01  5.54780183e-02
 -3.32206439e-01 -2.23813062e-01 -3.53835962e-01 -2.40893830e-01
  1.73446588e-01  1.44086688e-01 -1.93527534e-01  4.08114535e-01
 -3.89497401e-01  1.78081813e-01  1.71632177e-01  1.94005841e-01
  3.05936203e-01 -5.91257169e-01  8.63379123e-02 -3.52448385e-03
 -2.21379154e-01 -1.57280561e-01  2.24252461e-01 -4.20893707e-02
 -1.47087474e-01 -5.98222057e-02 -2.33402216e-01  1.99369087e-01
  1.23094991e-01  2.52601965e-01 -1.81414637e-01 -3.66926861e-01
  3.95039161e-02 -3.19887475e-01  3.45128988e-04 -4.80295009e-02
 -1.49871141e-01 -4.33363427e-01 -2.93828057e-01  3.50574803e-02
 -9.42343207e-02  2.20745566e-01 -4.48056542e-01  4.06987098e-01
 -2.36531762e-02 -3.81629320e-01 -4.50915800e-01 -5.39624127e-02
  1.76483112e-01  1.47758078e-01 -3.59129097e-01  3.95187373e-01
 -1.54263328e-01  1.15280006e-01  2.79179769e-02  3.49446663e-02
  3.70700358e-01  3.13749411e-01 -1.19512932e-01 -2.36941084e-01
  9.24414338e-02  1.53012857e-01 -2.70310615e-01  2.82013170e-01
  2.22789823e-02 -1.77709700e-02  3.29821459e-01  8.55540271e-03
 -1.02569353e-01  4.58596886e-02  5.55746606e-01 -2.24310294e-01
 -4.31443483e-02 -1.13772558e-01  1.85546943e-01 -7.69391443e-03
  2.11196657e-01  7.22771234e-02  5.50978460e-02  4.52404921e-01
 -9.95237917e-02  2.93035812e-01 -3.08163039e-01  7.82136225e-02
 -3.03667580e-01 -5.64317667e-01  5.07623303e-02 -4.21484198e-02
 -4.49037030e-02 -1.82311646e-01 -7.63123025e-02  2.69067770e-01
  3.62784546e-01  4.95239512e-01 -1.88740119e-01  2.35824016e-01
  9.03745852e-02  3.68321922e-01 -1.24154981e-01  4.81902982e-01
  1.56898870e-01  1.10032737e-02  2.24740147e-01  9.26787534e-02
 -6.96842322e-02 -5.21301585e-02 -3.49054196e-01  1.56643604e-01
  1.32944218e-01 -3.24433653e-01 -4.02824559e-02  2.14081264e-01
 -1.18146679e-01 -5.78598816e-02 -1.45245500e-01  5.97630914e-01
  3.47226785e-01  1.04593850e-01  4.21813666e-01  3.70063699e-01
  7.69921307e-02  1.95418453e-01 -2.98983671e-01  4.77899628e-01
  9.43087792e-02  9.96362945e-02 -4.42361766e-01  3.86582956e-01
  5.31877407e-01  3.15347392e-01 -3.03029701e-01 -8.76485700e-02
 -7.52393345e-02  1.38732673e-01  1.09418423e-02 -3.52995944e-02
 -5.09613321e-02  6.03401357e-01  4.53257458e-01 -2.39791998e-01
 -6.48994313e-01  5.46112918e-01 -2.45496861e-01 -5.41707453e-02
 -1.86892897e-02 -1.57961491e-01  5.60281365e-02 -1.12925130e-01
 -5.05754988e-02  5.73704189e-02 -1.59661834e-01  1.46119285e-01
  4.03403042e-02 -1.74291429e-02 -4.33577667e-01  3.49850559e-01
  1.59717642e-01  2.23889778e-01 -5.03272890e-01  2.52215556e-01
 -7.12373519e-02 -1.11404539e-01  1.49959891e-01  2.42965277e-01
 -2.17746266e-01  2.00332537e-01 -3.80377382e-01  1.77981549e-01
 -4.89175873e-02 -2.17258739e-02 -3.85035954e-01 -2.65358814e-01
 -2.90926246e-01 -3.95495093e-01 -1.51930427e-01 -1.79934056e-01
 -1.80890022e-01  1.72201387e-01 -4.59156587e-01  2.92762880e-02
  3.68222485e-01 -2.22734773e-01  1.79983036e-01  5.66794058e-02
  1.71277170e-01 -2.06722605e-01  4.98573978e-01 -3.67295763e-01
  8.50624942e-02  8.71380759e-02 -1.69608131e-01 -1.70133963e-01
  2.41298475e-03  2.56046616e-02  8.71874693e-02  3.09092370e-01
 -4.92565866e-02 -3.87136040e-01 -2.11242109e-01  4.59659344e-02
  5.18566498e-02 -9.70176512e-02 -6.73547255e-01  2.01225755e-01
 -7.08912105e-02 -2.61583354e-01 -1.18722856e-01 -1.22887303e-01
  1.90218258e-01 -2.73487918e-01  1.12258926e-02  2.21000445e-01
  8.42280909e-02 -1.60090981e-01 -6.35870227e-02 -5.31553889e-02
  2.67643584e-01 -7.23702563e-01 -1.08341952e-01 -1.14662043e-01
  2.58953061e-01 -1.69908462e-01  1.85081414e-01 -1.45783301e-01
 -7.42629894e-02 -5.76150013e-02  2.02344269e-01 -2.84924395e-01
  1.75871268e-01 -3.64561184e-01  8.48926072e-03  1.00378031e-01
 -2.60956059e-01  1.10361490e-01 -1.28106590e-01  1.76141437e-01
 -2.43182562e-01 -3.53528692e-01 -7.87794510e-02 -2.93587040e-01
  9.58284201e-02 -1.33893867e-01  2.80321734e-01  2.31970205e-02
 -2.17324516e-01  1.12766775e-01 -3.64002465e-01  2.65681343e-01
  3.80530931e-01 -3.71050167e-01  2.95421072e-01 -2.63551866e-01
  2.82664718e-01  1.00310240e-01  7.71754658e-02 -1.83040845e-01
  6.47381821e-02 -6.57962362e-01 -1.88164094e-01 -3.15078437e-01
 -2.94242942e-01 -5.74041418e-01 -3.80605661e-01 -1.55913816e-01
 -5.27110596e-01 -5.39765717e-02  4.54981077e-02 -3.41757988e-01
 -1.17547556e-01 -1.24965176e-01 -1.62343032e-01  3.34156526e-01
 -2.40935103e-01  1.32309810e-01 -8.00480486e-02 -3.01308639e-01
  1.35574884e-02  5.65308302e-01 -3.81322063e-01  5.08216097e-01
  9.52793349e-02  8.72223671e-01 -1.36642461e-01  2.40861869e-01
 -1.92438254e-02  3.38486796e-01 -3.86275419e-01  5.44808091e-01
 -1.04052681e-01 -3.10996702e-01 -2.85215299e-01  7.57626013e-02
  5.44653058e-01  2.54096081e-01  5.19847393e-01 -5.71573377e-02
  1.58747405e-02 -5.76107422e-02 -5.81776020e-02  1.26955077e+00
  2.15641549e-01 -1.70223143e-01  5.40776032e-02  1.25343082e-01
  4.67887726e-01  6.23043972e-03 -1.58114363e-01 -3.60931617e-01
  2.93789506e-01 -1.83716906e-01  2.16320831e-01 -2.57596485e-02
  3.02009571e-01 -6.15143268e-01 -3.22617402e-01  4.16007074e-02
 -1.09060198e-01 -2.25301198e-01  2.21722342e-01 -1.06920234e-01
 -3.83990561e-02 -2.65231725e-02 -7.93064710e-02  1.72591986e-01
 -5.45257931e-02 -2.59075650e-01 -2.05129598e-03 -1.14548165e-01
 -5.96008162e-02  3.79969212e-01 -7.51347386e-02 -2.42391481e-01
  2.06919281e-02 -1.80733894e-01 -1.55573862e-01 -3.08792785e-01
 -1.91549104e-01  2.36092097e-01 -1.88333360e-02  3.75526200e-01
 -2.24133733e-01 -5.64757059e-01  4.47052019e-01  2.62354417e-01
  8.83717349e-02 -1.14367071e-01  2.57164133e-02 -1.10175710e-01
  1.81900769e-01 -4.87993767e-01 -2.97394489e-01  3.14578606e-01
 -3.04521898e-01 -2.13591593e-01  3.32113100e-02 -1.34597641e-01
 -4.04650375e-01 -1.02206911e-01  2.07259496e-01  3.09743634e-01
 -6.60690154e-02 -1.11043578e-01 -2.03461690e-01 -8.83268392e-02
  1.34919192e-01  2.40279961e-01 -2.54082535e-01 -1.97664920e-02
 -9.70687600e-02 -4.89952021e-01  2.84251247e-01 -5.03034876e-01
  1.85226676e-01 -1.77941942e-01 -2.24116519e-02  4.39036563e-01
  5.17757802e-02 -2.83386466e-01 -1.29494771e-02 -1.54460178e-01
  3.15712680e-01  1.15201083e-01  2.40866186e-01  3.81011084e-01
 -1.40729423e-01  8.46761003e-02 -5.81813668e-02  2.71953948e-01
  3.47769724e-01 -2.30757993e-02 -2.02050496e-02 -1.21588844e+00
 -8.46472351e-02  1.61181109e-01  1.01658232e-01 -6.55706582e-02
  6.65827394e-02 -2.32522819e-01 -2.56712657e-01 -2.42987171e-01
  2.66312011e-01 -2.11109264e-01 -8.76293165e-01  1.39294200e-02
 -1.77008955e-01 -1.14403518e-01 -3.53545505e-01  5.63846422e-01
 -1.46489932e-01  2.95729350e-02  1.31060490e-01  1.17343418e-01
 -2.07266105e-01  2.94440885e-01  6.17253514e-03 -4.06137864e-01
  1.00161137e-01  1.80518683e-01  2.08044490e-01 -7.02465739e-01
 -1.16345228e-01 -4.15656186e-01 -4.62048316e-01  1.89623865e-02
 -2.15195548e-01 -2.23219223e-01  4.01865283e-01 -1.72729976e-01
 -3.67762736e-02  8.95282828e-02  1.30139567e-01 -9.22170239e-02
  1.00823407e-01  4.38163455e-02  2.45303975e-01  1.19022576e-01
  2.96959939e-01 -2.70210294e-01 -5.60822945e-02  8.67010129e-02
  5.21892243e-02 -1.86582962e-01 -5.74366240e-01 -3.74388937e-01
  4.88100299e-02 -5.81418800e-02 -3.14214433e-01  3.16511227e-01
  4.00259404e-01  1.68873075e-01  6.62361964e-02 -4.16527885e-02
  2.11732486e-01  1.37248210e-04  2.35528340e-01  2.82608245e-01
 -1.13203718e-01  2.87618549e-01 -1.52767821e-02 -1.32997171e-01
 -7.93284635e-02 -4.47837168e-01 -3.36337799e-01  2.85486504e-03
 -1.47438687e-01  1.43736218e-01  6.90030791e-02  3.75817909e-01
 -3.86215453e-01  1.56104010e-01 -2.23837742e-01  4.06662265e-01
  1.39290355e-02 -2.06727765e-01 -1.57702533e-01  2.97114574e-01
 -5.22824056e-01  1.44328609e-01 -1.37324392e-01 -1.86156511e-01
  3.54946090e-01  8.37113751e-02  1.09695910e-01 -1.89557517e-02
  1.95691709e-01 -2.07956096e-01 -1.79143803e-01  1.46698637e-01
 -4.95544617e-01  3.52591948e-01  3.48460040e-01  5.35582282e-02
  6.65935685e-02  5.16492459e-02 -4.55624127e-01 -8.50400094e-02
  2.64821940e-01  4.27080374e-02 -2.95163777e-01  8.06628806e-03
 -4.23458990e-01  6.10199021e-01 -5.60198567e-02  3.37375099e-01
  1.40765370e-01 -2.20340653e-01  1.63275204e-01  2.67069019e-01
 -2.57142027e-01 -1.65085722e-01 -2.86801945e-01 -9.45211074e-02
  1.35221883e-01  1.11832257e-01 -7.96480285e-02 -3.33086714e-02
 -3.61482504e-02 -2.68456767e-01 -4.39170873e-02  7.12177585e-01
 -5.39457882e-02  4.49100993e-01  1.75061369e-01  3.87783686e-01
  1.19502389e-01 -4.18012368e-01  1.53785188e-01  6.02766345e-02
 -1.76935160e-01  3.85755894e-01  1.43484615e-01 -1.41610975e-01
  3.18178243e-02 -8.17097484e-02 -3.13924579e-01 -9.51899460e-02
 -1.55898763e-01  1.10427744e-01  4.00471532e-01  8.45697267e-02
 -2.62759717e-01 -2.34685625e-03 -1.73681790e-01  3.06273655e-01
 -1.69282609e-01  1.52738901e-01  4.36635954e-03  1.09473528e-01
 -4.06411174e-01  5.09236182e-02  1.06301626e-01  9.15126545e-02
  4.14308906e-03  4.73407873e-01  8.04717876e-02  3.76807458e-01
 -2.40121146e-01  1.22119625e-01  5.71289214e-01 -2.34647357e-01
  6.27782268e-01 -3.98154780e-02 -1.35367025e-01  5.16342265e-01
 -5.44727253e-02 -1.83866251e-01 -2.95804111e-02 -4.01756401e-01
  2.87698816e-02 -1.49841644e-01 -1.32091815e-01 -3.00914108e-02
  6.94684713e-02  1.90484667e-01 -1.00331328e-02 -2.97118233e-01
 -2.96093232e-01  3.99821346e-01  2.02767387e-01  2.70834955e-01
  1.12216844e-01 -2.95479806e-01 -6.19226354e-02  6.36681787e-02
 -8.79506565e-02  2.30895059e-01  3.42843261e-02 -8.31508956e-03
  2.56592860e-01  2.64629794e-01  1.90810659e-01 -4.65752365e-02
  1.21370936e-01  2.92048005e-01  2.32940682e-01  2.96859760e-02
  2.33457787e-01 -1.24138196e-01  7.37614248e-02 -1.67062687e-01
 -7.90262144e-02 -2.23448279e-01  3.37102311e-01 -2.25755291e-01
 -6.77430161e-02 -1.68735170e-01  6.57822788e-02  7.85775057e-03
 -2.35987135e-03 -1.76509220e-02  2.92561213e-01  3.73987006e-01
  6.91556880e-02  2.38114786e-01  8.09920758e-01  1.30709136e-01
 -7.42020145e-01 -1.04933071e-01  2.93054894e-01 -2.37569464e-01
  1.90191203e-01 -1.98708706e-01  1.55803770e-01  4.02682163e-01
  2.47540671e-01 -5.68499840e-01 -3.84401485e-01  8.07867133e-01
  1.02619567e-01  2.33149921e-01  2.47875311e-01  1.76804064e-01
 -9.92029309e-02 -6.70904389e-02 -5.13915233e-01 -7.64147937e-02
  1.37909012e-02 -2.18111830e-01  1.30828940e-01 -1.96237335e-01
  3.18573471e-01 -2.78546512e-01  7.36844318e-01  1.84180252e-01
 -2.45571107e-01 -3.57674985e-01 -2.10716930e-01 -9.22661772e-02
 -6.83955156e-03  2.96877707e-01 -1.22936305e-01 -1.10599920e-01
  2.10970902e-01  1.85245500e-01 -1.15676470e-01  1.54971230e-01
  3.78447953e-01 -5.07712566e-02  7.73537913e-01 -1.04484867e-01
 -3.00353411e-01 -2.18329300e-01 -2.68592123e-01  2.65596748e-02
  1.01463461e-01  6.12562059e-01  4.26514508e-01  3.84373211e-01
  6.03150896e-01  2.43521341e-02 -2.87595817e-03 -3.34390042e-01
 -1.29102349e-01  5.55419101e-02 -4.51168195e-01  3.10759124e-01
 -1.76805490e-01  1.61612399e-01  4.02992510e-01 -2.86013013e-01
 -1.54581994e-01 -2.02258783e-01 -3.14522691e-01  1.23068759e-01
  1.34427053e-02 -1.09193696e-01 -2.69010682e-01  1.43833507e-01
 -3.87351080e-01  3.44214237e-01 -5.28877693e-01 -2.71618509e-01
  6.53879565e-02  6.31501877e-02  2.66729717e-01 -5.77934824e-01
  4.93241761e-02  4.70753964e-02 -3.88269137e-01 -7.97001123e-01
 -1.15944094e-01 -1.43284335e-01 -1.07054974e-01 -4.99564913e-01
  7.27746798e-02  2.07956428e-01  1.80519826e-01 -6.78785326e-02
  9.10520341e-02 -9.03513326e-02 -7.99106429e-02 -1.12907372e-01
  2.78612731e-01  2.47802959e-01  4.08796053e-01  1.02423233e-02
  1.58745046e-01 -1.47620893e-01 -2.76241784e-01 -5.29559375e-01
 -8.80806691e-02 -5.30728363e-01  1.45781738e-01  1.98837619e-01
 -4.32968502e-02  2.96057244e-02  1.16757281e-01  3.14349468e-02
 -4.65851816e-01 -7.95875861e-01 -3.43385121e-01 -5.07084578e-01
  4.29544552e-01  4.36441864e-01 -1.69111117e-01 -2.15797021e-01]"
